date,stateCode,total
2014-08-26,GA,677471
2014-08-26,IA,131902
2014-08-26,ID,52080
2014-08-26,IL,138109
2014-08-26,IN,302762
2014-08-26,KS,100451
2014-08-26,KY,84882
2014-08-26,LA,408749
2014-08-26,MA,79844
2014-08-26,MD,260515
2014-08-26,ME,44661
2014-08-26,MI,812127
2014-08-26,MN,33573
2014-08-26,MO,58788
2014-08-26,MS,67735
2014-08-26,MT,9947
2014-08-26,NC,406370
2014-08-26,ND,4491
2014-08-26,NE,24838
2014-08-26,NH,16189
2014-08-26,NJ,75312
2014-08-26,NM,75008
2014-08-26,NV,255615
2014-08-26,NY,415985
2014-08-26,OH,768521
2014-08-26,OK,201151
2014-08-26,OR,74723
2014-08-26,PA,470153
2014-08-26,SC,226931
2014-08-26,SD,13163
2014-08-26,TN,257518
2014-08-26,TX,2310632
2014-08-26,UT,167600
2014-08-26,VA,208846
2014-08-26,VT,12282
2014-08-26,WA,392781
2014-08-26,WI,211448
2014-08-26,WV,66139
2014-08-26,WY,3832
2014-08-27,AL,291745
2014-08-27,AR,58600
2014-08-27,AZ,487234
2014-08-27,CA,3120086
2014-08-27,CO,243978
2014-08-27,CT,290948
2014-08-27,DE,24133
2014-08-27,FL,1324516
2014-08-27,GA,658910
2014-08-27,IA,129881
2014-08-27,ID,45345
2014-08-27,IL,136597
2014-08-27,IN,290212
2014-08-27,KS,92545
2014-08-27,KY,92115
2014-08-27,LA,385428
2014-08-27,MA,83970
2014-08-27,MD,256376
2014-08-27,ME,48933
2014-08-27,MI,768816
2014-08-27,MN,33319
2014-08-27,MO,58202
2014-08-27,MS,68347
2014-08-27,MT,11607
2014-08-27,NC,403926
2014-08-27,ND,4232
2014-08-27,NE,23472
2014-08-27,NH,17162
2014-08-27,NJ,83338
2014-08-27,NM,73452
2014-08-27,NV,264383
2014-08-27,NY,409786
2014-08-27,OH,771029
2014-08-27,OK,193457
2014-08-27,OR,77341
2014-08-27,PA,458256
2014-08-27,SC,228961
2014-08-27,SD,14908
2014-08-27,TN,248177
2014-08-27,TX,2284689
2014-08-27,UT,159647
2014-08-27,VA,215268
2014-08-27,VT,12425
2014-08-27,WA,409094
2014-08-27,WI,209998
2014-08-27,WV,66996
2014-08-27,WY,3604
2014-08-28,AL,303103
2014-08-28,AR,65527
2014-08-28,AZ,470030
2014-08-28,CA,3143095
2014-08-28,CO,235617
2014-08-28,CT,262793
2014-08-28,DE,19947
2014-08-28,FL,1350070
2014-08-28,GA,686942
2014-08-28,IA,137984
2014-08-28,ID,50536
2014-08-28,IL,144587
2014-08-28,IN,283850
2014-08-28,KS,97285
2014-08-28,KY,88985
2014-08-28,LA,391196
2014-08-28,MA,75387
2014-08-28,MD,250354
2014-08-28,ME,44436
2014-08-28,MI,759833
2014-08-28,MN,34913
2014-08-28,MO,57111
2014-08-28,MS,66195
2014-08-28,MT,11301
2014-08-28,NC,403355
2014-08-28,ND,4327
2014-08-28,NE,24905
2014-08-28,NH,16923
2014-08-28,NJ,81614
2014-08-28,NM,73424
2014-08-28,NV,267468
2014-08-28,NY,390308
2014-08-28,OH,736531
2014-08-28,OK,194069
2014-08-28,OR,76620
2014-08-28,PA,440919
2014-08-28,SC,276262
2014-08-28,SD,15509
2014-08-28,TN,256907
2014-08-28,TX,2274311
2014-08-28,UT,150218
2014-08-28,VA,200293
2014-08-28,VT,12389
2014-08-28,WA,405928
2014-08-28,WI,204932
2014-08-28,WV,62708
2014-08-28,WY,4389
2014-08-29,AL,259133
2014-08-29,AR,61528
2014-08-29,AZ,445800
2014-08-29,CA,2919503
2014-08-29,CO,229814
2014-08-29,CT,232594
2014-08-29,DE,18115
2014-08-29,FL,1218966
2014-08-29,GA,610966
2014-08-29,IA,129625
2014-08-29,ID,42764
2014-08-29,IL,124503
2014-08-29,IN,259289
2014-08-29,KS,85133
2014-08-29,KY,76867
2014-08-29,LA,344733
2014-08-29,MA,72594
2014-08-29,MD,221961
2014-08-29,ME,38841
2014-08-29,MI,696847
2014-08-29,MN,33818
2014-08-29,MO,55193
2014-08-29,MS,62168
2014-08-29,MT,10618
2014-08-29,NC,365102
2014-08-29,ND,3112
2014-08-29,NE,26500
2014-08-29,NH,16289
2014-08-29,NJ,80188
2014-08-29,NM,69454
2014-08-29,NV,259920
2014-08-29,NY,386860
2014-08-29,OH,636230
2014-08-29,OK,180133
2014-08-29,OR,75770
2014-08-29,PA,425430
2014-08-29,SC,194743
2014-08-29,SD,16271
2014-08-29,TN,237709
2014-08-29,TX,2057006
2014-08-29,UT,139103
2014-08-29,VA,186613
2014-08-29,VT,14145
2014-08-29,WA,398649
2014-08-29,WI,187769
2014-08-29,WV,59006
2014-08-29,WY,4312
2014-08-30,AL,339920
2014-08-30,AR,68373
2014-08-30,AZ,419519
2014-08-30,CA,2830991
2014-08-30,CO,224855
2014-08-30,CT,227809
2014-08-30,DE,18967
2014-08-30,FL,1348040
2014-08-30,GA,744028
2014-08-30,IA,126264
2014-08-30,ID,43959
2014-08-30,IL,126218
2014-08-30,IN,270696
2014-08-30,KS,85721
2014-08-30,KY,78508
2014-08-30,LA,397995
2014-08-30,MA,74353
2014-08-30,MD,239878
2014-08-30,ME,43279
2014-08-30,MI,710339
2014-08-30,MN,26566
2014-08-30,MO,54330
2014-08-30,MS,70154
2014-08-30,MT,9833
2014-08-30,NC,378731
2014-08-30,ND,3429
2014-08-30,NE,38039
2014-08-30,NH,13909
2014-08-30,NJ,84965
2014-08-30,NM,69252
2014-08-30,NV,277213
2014-08-30,NY,375664
2014-08-30,OH,686146
2014-08-30,OK,191086
2014-08-30,OR,75988
2014-08-30,PA,428759
2014-08-30,SC,244729
2014-08-30,SD,17529
2014-08-30,TN,243335
2014-08-30,TX,2097727
2014-08-30,UT,133264
2014-08-30,VA,193923
2014-08-30,VT,14235
2014-08-30,WA,380324
2014-08-30,WI,200302
2014-08-30,WV,65951
2014-08-30,WY,5300
2014-08-31,AL,242078
2014-08-31,AR,48081
2014-08-31,AZ,367656
2014-08-31,CA,2444845
2014-08-31,CO,183340
2014-08-31,CT,228404
2014-08-31,DE,18057
2014-08-31,FL,1120868
2014-08-31,GA,585038
2014-08-31,IA,100299
2014-08-31,ID,37979
2014-08-31,IL,103188
2014-08-31,IN,225441
2014-08-31,KS,77697
2014-08-31,KY,62515
2014-08-31,LA,326209
2014-08-31,MA,81161
2014-08-31,MD,230957
2014-08-31,ME,39318
2014-08-31,MI,604696
2014-08-31,MN,26914
2014-08-31,MO,38429
2014-08-31,MS,66530
2014-08-31,MT,8009
2014-08-31,NC,333118
2014-08-31,ND,2553
2014-08-31,NE,23094
2014-08-31,NH,13561
2014-08-31,NJ,69105
2014-08-31,NM,57195
2014-08-31,NV,245827
2014-08-31,NY,340787
2014-08-31,OH,601122
2014-08-31,OK,157050
2014-08-31,OR,62233
2014-08-31,PA,358929
2014-08-31,SC,203458
2014-08-31,SD,15508
2014-08-31,TN,231950
2014-08-31,TX,1895798
2014-08-31,UT,125738
2014-08-31,VA,163874
2014-08-31,VT,10795
2014-08-31,WA,320542
2014-08-31,WI,164066
2014-08-31,WV,44426
2014-08-31,WY,5592
2014-09-01,AL,338062
2014-09-01,AR,70774
2014-09-01,AZ,482548
2014-09-01,CA,3075675
2014-09-01,CO,259993
2014-09-01,CT,265913
2014-09-01,DE,21765
2014-09-01,FL,1445472
2014-09-01,GA,774906
2014-09-01,IA,121332
2014-09-01,ID,47670
2014-09-01,IL,149009
2014-09-01,IN,323237
2014-09-01,KS,97964
2014-09-01,KY,86376
2014-09-01,LA,444385
2014-09-01,MA,92851
2014-09-01,MD,282447
2014-09-01,ME,50137
2014-09-01,MI,861415
2014-09-01,MN,31115
2014-09-01,MO,57058
2014-09-01,MS,88518
2014-09-01,MT,9187
2014-09-01,NC,446308
2014-09-01,ND,3698
2014-09-01,NE,26206
2014-09-01,NH,17335
2014-09-01,NJ,86557
2014-09-01,NM,76106
2014-09-01,NV,293727
2014-09-01,NY,445756
2014-09-01,OH,828202
2014-09-01,OK,203323
2014-09-01,OR,71103
2014-09-01,PA,479928
2014-09-01,SC,259202
2014-09-01,SD,17482
2014-09-01,TN,267088
2014-09-01,TX,2479005
2014-09-01,UT,141797
2014-09-01,VA,239136
2014-09-01,VT,12580
2014-09-01,WA,385872
2014-09-01,WI,209823
2014-09-01,WV,60865
2014-09-01,WY,4296
2014-09-02,AL,340319
2014-09-02,AR,66701
2014-09-02,AZ,511498
2014-09-02,CA,3165924
2014-09-02,CO,250316
2014-09-02,CT,274840
2014-09-02,DE,22764
2014-09-02,FL,1368778
2014-09-02,GA,703748
2014-09-02,IA,139728
2014-09-02,ID,49714
2014-09-02,IL,141916
2014-09-02,IN,301807
2014-09-02,KS,105026
2014-09-02,KY,95873
2014-09-02,LA,435367
2014-09-02,MA,91064
2014-09-02,MD,276659
2014-09-02,ME,47809
2014-09-02,MI,829687
2014-09-02,MN,35153
2014-09-02,MO,68364
2014-09-02,MS,76770
2014-09-02,MT,9821
2014-09-02,NC,458699
2014-09-02,ND,4756
2014-09-02,NE,25318
2014-09-02,NH,18401
2014-09-02,NJ,86608
2014-09-02,NM,81433
2014-09-02,NV,286756
2014-09-02,NY,459960
2014-09-02,OH,812032
2014-09-02,OK,216437
2014-09-02,OR,82452
2014-09-02,PA,497041
2014-09-02,SC,232738
2014-09-02,SD,13945
2014-09-02,TN,269048
2014-09-02,TX,2451116
2014-09-02,UT,177076
2014-09-02,VA,219689
2014-09-02,VT,13175
2014-09-02,WA,412247
2014-09-02,WI,214531
2014-09-02,WV,73399
2014-09-02,WY,5684
2014-09-03,AL,313079
2014-09-03,AR,64034
2014-09-03,AZ,486238
2014-09-03,CA,3060596
2014-09-03,CO,231715
2014-09-03,CT,256313
2014-09-03,DE,24429
2014-09-03,FL,1337827
2014-09-03,GA,678635
2014-09-03,IA,141483
2014-09-03,ID,48337
2014-09-03,IL,146518
2014-09-03,IN,298356
2014-09-03,KS,104584
2014-09-03,KY,89309
2014-09-03,LA,414407
2014-09-03,MA,77234
2014-09-03,MD,255893
2014-09-03,ME,41201
2014-09-03,MI,748773
2014-09-03,MN,37397
2014-09-03,MO,61530
2014-09-03,MS,69179
2014-09-03,MT,10201
2014-09-03,NC,424111
2014-09-03,ND,4495
2014-09-03,NE,27091
2014-09-03,NH,15536
2014-09-03,NJ,81923
2014-09-03,NM,78621
2014-09-03,NV,270517
2014-09-03,NY,436328
2014-09-03,OH,767613
2014-09-03,OK,205038
2014-09-03,OR,79247
2014-09-03,PA,458728
2014-09-03,SC,242471
2014-09-03,SD,14771
2014-09-03,TN,256900
2014-09-03,TX,2376810
2014-09-03,UT,169398
2014-09-03,VA,192878
2014-09-03,VT,11511
2014-09-03,WA,385358
2014-09-03,WI,201578
2014-09-03,WV,65921
2014-09-03,WY,4025
2014-09-04,AL,310491
2014-09-04,AR,60863
2014-09-04,AZ,517493
2014-09-04,CA,3105033
2014-09-04,CO,239523
2014-09-04,CT,255373
2014-09-04,DE,21474
2014-09-04,FL,1347575
2014-09-04,GA,670624
2014-09-04,IA,146784
2014-09-04,ID,47575
2014-09-04,IL,144284
2014-09-04,IN,309846
2014-09-04,KS,104683
2014-09-04,KY,96586
2014-09-04,LA,413968
2014-09-04,MA,76699
2014-09-04,MD,251805
2014-09-04,ME,40901
2014-09-04,MI,755554
2014-09-04,MN,39644
2014-09-04,MO,65869
2014-09-04,MS,71249
2014-09-04,MT,11569
2014-09-04,NC,434886
2014-09-04,ND,3690
2014-09-04,NE,28772
2014-09-04,NH,16707
2014-09-04,NJ,74764
2014-09-04,NM,81856
2014-09-04,NV,263107
2014-09-04,NY,428005
2014-09-04,OH,767125
2014-09-04,OK,205916
2014-09-04,OR,77214
2014-09-04,PA,455877
2014-09-04,SC,227163
2014-09-04,SD,15837
2014-09-04,TN,257090
2014-09-04,TX,2351083
2014-09-04,UT,164628
2014-09-04,VA,205792
2014-09-04,VT,14561
2014-09-04,WA,411564
2014-09-04,WI,230995
2014-09-04,WV,63228
2014-09-04,WY,4022
2014-09-05,AL,264745
2014-09-05,AR,55247
2014-09-05,AZ,434376
2014-09-05,CA,2715804
2014-09-05,CO,212340
2014-09-05,CT,218872
2014-09-05,DE,17150
2014-09-05,FL,1188539
2014-09-05,GA,558050
2014-09-05,IA,123925
2014-09-05,ID,37744
2014-09-05,IL,121872
2014-09-05,IN,261949
2014-09-05,KS,89558
2014-09-05,KY,78368
2014-09-05,LA,358164
2014-09-05,MA,67255
2014-09-05,MD,217127
2014-09-05,ME,35459
2014-09-05,MI,673616
2014-09-05,MN,32759
2014-09-05,MO,57672
2014-09-05,MS,63492
2014-09-05,MT,10768
2014-09-05,NC,377720
2014-09-05,ND,3624
2014-09-05,NE,25844
2014-09-05,NH,13858
2014-09-05,NJ,65865
2014-09-05,NM,70019
2014-09-05,NV,251468
2014-09-05,NY,366127
2014-09-05,OH,647698
2014-09-05,OK,176016
2014-09-05,OR,69646
2014-09-05,PA,407424
2014-09-05,SC,192238
2014-09-05,SD,12227
2014-09-05,TN,222387
2014-09-05,TX,2024574
2014-09-05,UT,139590
2014-09-05,VA,174269
2014-09-05,VT,12148
2014-09-05,WA,340557
2014-09-05,WI,182315
2014-09-05,WV,56072
2014-09-05,WY,4071
2014-09-06,AL,300884
2014-09-06,AR,58346
2014-09-06,AZ,434333
2014-09-06,CA,2811807
2014-09-06,CO,213951
2014-09-06,CT,239653
2014-09-06,DE,16525
2014-09-06,FL,1249974
2014-09-06,GA,628970
2014-09-06,IA,132019
2014-09-06,ID,45387
2014-09-06,IL,124915
2014-09-06,IN,268432
2014-09-06,KS,97386
2014-09-06,KY,77343
2014-09-06,LA,362101
2014-09-06,MA,82924
2014-09-06,MD,240197
2014-09-06,ME,39742
2014-09-06,MI,701315
2014-09-06,MN,30041
2014-09-06,MO,53148
2014-09-06,MS,63782
2014-09-06,MT,9172
2014-09-06,NC,399185
2014-09-06,ND,4033
2014-09-06,NE,34526
2014-09-06,NH,14339
2014-09-06,NJ,69866
2014-09-06,NM,74744
2014-09-06,NV,256427
2014-09-06,NY,356980
2014-09-06,OH,705190
2014-09-06,OK,191090
2014-09-06,OR,77923
2014-09-06,PA,422973
2014-09-06,SC,228078
2014-09-06,SD,15491
2014-09-06,TN,264187
2014-09-06,TX,2146851
2014-09-06,UT,140981
2014-09-06,VA,200708
2014-09-06,VT,13119
2014-09-06,WA,344752
2014-09-06,WI,184788
2014-09-06,WV,55861
2014-09-06,WY,3554
2014-09-07,AL,324807
2014-09-07,AR,59027
2014-09-07,AZ,496555
2014-09-07,CA,3180396
2014-09-07,CO,264527
2014-09-07,CT,273017
2014-09-07,DE,24812
2014-09-07,FL,1528924
2014-09-07,GA,853241
2014-09-07,IA,139114
2014-09-07,ID,52751
2014-09-07,IL,146195
2014-09-07,IN,338155
2014-09-07,KS,105946
2014-09-07,KY,91561
2014-09-07,LA,447172
2014-09-07,MA,87159
2014-09-07,MD,333307
2014-09-07,ME,40810
2014-09-07,MI,747956
2014-09-07,MN,32711
2014-09-07,MO,62925
2014-09-07,MS,82060
2014-09-07,MT,10637
2014-09-07,NC,463364
2014-09-07,ND,4784
2014-09-07,NE,26208
2014-09-07,NH,15470
2014-09-07,NJ,80870
2014-09-07,NM,78227
2014-09-07,NV,304826
2014-09-07,NY,458781
2014-09-07,OH,905495
2014-09-07,OK,213989
2014-09-07,OR,76045
2014-09-07,PA,518249
2014-09-07,SC,270587
2014-09-07,SD,18243
2014-09-07,TN,264388
2014-09-07,TX,2663773
2014-09-07,UT,169271
2014-09-07,VA,242253
2014-09-07,VT,12163
2014-09-07,WA,382512
2014-09-07,WI,218848
2014-09-07,WV,66769
2014-09-07,WY,5320
2014-09-08,AL,327635
2014-09-08,AR,57960
2014-09-08,AZ,681678
2014-09-08,CA,3155797
2014-09-08,CO,245546
2014-09-08,CT,263738
2014-09-08,DE,24717
2014-09-08,FL,1390723
2014-09-08,GA,716432
2014-09-08,IA,143196
2014-09-08,ID,50186
2014-09-08,IL,137882
2014-09-08,IN,298306
2014-09-08,KS,100020
2014-09-08,KY,97098
2014-09-08,LA,432075
2014-09-08,MA,78086
2014-09-08,MD,290852
2014-09-08,ME,41412
2014-09-08,MI,778435
2014-09-08,MN,36674
2014-09-08,MO,66651
2014-09-08,MS,74500
2014-09-08,MT,9756
2014-09-08,NC,457272
2014-09-08,ND,3937
2014-09-08,NE,31076
2014-09-08,NH,16526
2014-09-08,NJ,80260
2014-09-08,NM,80067
2014-09-08,NV,288087
2014-09-08,NY,423267
2014-09-08,OH,789339
2014-09-08,OK,201658
2014-09-08,OR,70916
2014-09-08,PA,489804
2014-09-08,SC,245370
2014-09-08,SD,15491
2014-09-08,TN,262741
2014-09-08,TX,2455597
2014-09-08,UT,179014
2014-09-08,VA,220463
2014-09-08,VT,14099
2014-09-08,WA,391367
2014-09-08,WI,208696
2014-09-08,WV,65973
2014-09-08,WY,4534
2014-09-09,AL,303141
2014-09-09,AR,57171
2014-09-09,AZ,526242
2014-09-09,CA,3117588
2014-09-09,CO,239834
2014-09-09,CT,241784
2014-09-09,DE,20458
2014-09-09,FL,1311780
2014-09-09,GA,660223
2014-09-09,IA,147381
2014-09-09,ID,47047
2014-09-09,IL,141200
2014-09-09,IN,292282
2014-09-09,KS,105306
2014-09-09,KY,100068
2014-09-09,LA,409198
2014-09-09,MA,78310
2014-09-09,MD,264747
2014-09-09,ME,37419
2014-09-09,MI,753322
2014-09-09,MN,38121
2014-09-09,MO,66164
2014-09-09,MS,65059
2014-09-09,MT,11351
2014-09-09,NC,435353
2014-09-09,ND,3993
2014-09-09,NE,30908
2014-09-09,NH,15879
2014-09-09,NJ,69680
2014-09-09,NM,78999
2014-09-09,NV,266829
2014-09-09,NY,443824
2014-09-09,OH,769458
2014-09-09,OK,209613
2014-09-09,OR,68457
2014-09-09,PA,474998
2014-09-09,SC,231555
2014-09-09,SD,13785
2014-09-09,TN,251453
2014-09-09,TX,2378443
2014-09-09,UT,167230
2014-09-09,VA,197298
2014-09-09,VT,14078
2014-09-09,WA,369459
2014-09-09,WI,209343
2014-09-09,WV,60753
2014-09-09,WY,4092
2014-09-10,AL,296773
2014-09-10,AR,58636
2014-09-10,AZ,489380
2014-09-10,CA,2910916
2014-09-10,CO,233607
2014-09-10,CT,241780
2014-09-10,DE,25554
2014-09-10,FL,1266965
2014-09-10,GA,620410
2014-09-10,IA,145250
2014-09-10,ID,45860
2014-09-10,IL,134581
2014-09-10,IN,308132
2014-09-10,KS,104506
2014-09-10,KY,95794
2014-09-10,LA,381532
2014-09-10,MA,70564
2014-09-10,MD,236990
2014-09-10,ME,36772
2014-09-10,MI,786205
2014-09-10,MN,37495
2014-09-10,MO,66534
2014-09-10,MS,63197
2014-09-10,MT,11769
2014-09-10,NC,399824
2014-09-10,ND,4141
2014-09-10,NE,28343
2014-09-10,NH,15008
2014-09-10,NJ,62134
2014-09-10,NM,72483
2014-09-10,NV,261268
2014-09-10,NY,409980
2014-09-10,OH,799034
2014-09-10,OK,214259
2014-09-10,OR,71860
2014-09-10,PA,460888
2014-09-10,SC,228174
2014-09-10,SD,14371
2014-09-10,TN,247613
2014-09-10,TX,2307050
2014-09-10,UT,155467
2014-09-10,VA,191061
2014-09-10,VT,12270
2014-09-10,WA,357508
2014-09-10,WI,194370
2014-09-10,WV,61427
2014-09-10,WY,5464
2014-09-11,AL,285392
2014-09-11,AR,56074
2014-09-11,AZ,479443
2014-09-11,CA,2982882
2014-09-11,CO,242153
2014-09-11,CT,234834
2014-09-11,DE,20030
2014-09-11,FL,1270735
2014-09-11,GA,625688
2014-09-11,IA,136893
2014-09-11,ID,44018
2014-09-11,IL,138684
2014-09-11,IN,301489
2014-09-11,KS,102526
2014-09-11,KY,91204
2014-09-11,LA,374309
2014-09-11,MA,73416
2014-09-11,MD,274541
2014-09-11,ME,35374
2014-09-11,MI,722978
2014-09-11,MN,37762
2014-09-11,MO,67879
2014-09-11,MS,61130
2014-09-11,MT,9556
2014-09-11,NC,402113
2014-09-11,ND,3233
2014-09-11,NE,28046
2014-09-11,NH,15722
2014-09-11,NJ,69085
2014-09-11,NM,70064
2014-09-11,NV,265481
2014-09-11,NY,396108
2014-09-11,OH,800565
2014-09-11,OK,205203
2014-09-11,OR,69462
2014-09-11,PA,474848
2014-09-11,SC,228738
2014-09-11,SD,15526
2014-09-11,TN,249624
2014-09-11,TX,2242052
2014-09-11,UT,162450
2014-09-11,VA,194143
2014-09-11,VT,13401
2014-09-11,WA,335291
2014-09-11,WI,207334
2014-09-11,WV,67126
2014-09-11,WY,6194
2014-09-12,AL,261102
2014-09-12,AR,53281
2014-09-12,AZ,453067
2014-09-12,CA,2779589
2014-09-12,CO,228262
2014-09-12,CT,198663
2014-09-12,DE,14774
2014-09-12,FL,1145595
2014-09-12,GA,568544
2014-09-12,IA,126063
2014-09-12,ID,37282
2014-09-12,IL,120290
2014-09-12,IN,259872
2014-09-12,KS,86296
2014-09-12,KY,79285
2014-09-12,LA,332398
2014-09-12,MA,70087
2014-09-12,MD,235167
2014-09-12,ME,32389
2014-09-12,MI,652096
2014-09-12,MN,34783
2014-09-12,MO,60234
2014-09-12,MS,55599
2014-09-12,MT,8969
2014-09-12,NC,372910
2014-09-12,ND,3249
2014-09-12,NE,24583
2014-09-12,NH,14109
2014-09-12,NJ,62931
2014-09-12,NM,63770
2014-09-12,NV,240535
2014-09-12,NY,355124
2014-09-12,OH,650786
2014-09-12,OK,193817
2014-09-12,OR,66342
2014-09-12,PA,402715
2014-09-12,SC,211846
2014-09-12,SD,13888
2014-09-12,TN,222378
2014-09-12,TX,2026579
2014-09-12,UT,141623
2014-09-12,VA,165458
2014-09-12,VT,12140
2014-09-12,WA,341417
2014-09-12,WI,187995
2014-09-12,WV,55020
2014-09-12,WY,6145
2014-09-13,AL,271415
2014-09-13,AR,58556
2014-09-13,AZ,417555
2014-09-13,CA,2809844
2014-09-13,CO,207890
2014-09-13,CT,223138
2014-09-13,DE,14272
2014-09-13,FL,1208312
2014-09-13,GA,655544
2014-09-13,IA,130760
2014-09-13,ID,40772
2014-09-13,IL,114929
2014-09-13,IN,276368
2014-09-13,KS,84164
2014-09-13,KY,87458
2014-09-13,LA,335531
2014-09-13,MA,73878
2014-09-13,MD,238626
2014-09-13,ME,32226
2014-09-13,MI,651697
2014-09-13,MN,29862
2014-09-13,MO,56212
2014-09-13,MS,63777
2014-09-13,MT,8997
2014-09-13,NC,381849
2014-09-13,ND,3621
2014-09-13,NE,27234
2014-09-13,NH,16606
2014-09-13,NJ,68580
2014-09-13,NM,67047
2014-09-13,NV,259861
2014-09-13,NY,373131
2014-09-13,OH,643792
2014-09-13,OK,181825
2014-09-13,OR,70870
2014-09-13,PA,409544
2014-09-13,SC,253659
2014-09-13,SD,16567
2014-09-13,TN,281978
2014-09-13,TX,2053595
2014-09-13,UT,134157
2014-09-13,VA,186517
2014-09-13,VT,12097
2014-09-13,WA,332058
2014-09-13,WI,175323
2014-09-13,WV,55903
2014-09-13,WY,4192
2014-09-14,AL,306190
2014-09-14,AR,61186
2014-09-14,AZ,481819
2014-09-14,CA,3104594
2014-09-14,CO,250392
2014-09-14,CT,245950
2014-09-14,DE,19632
2014-09-14,FL,1405870
2014-09-14,GA,689129
2014-09-14,IA,143732
2014-09-14,ID,45820
2014-09-14,IL,136278
2014-09-14,IN,295057
2014-09-14,KS,99802
2014-09-14,KY,91150
2014-09-14,LA,424829
2014-09-14,MA,78980
2014-09-14,MD,286780
2014-09-14,ME,36485
2014-09-14,MI,762439
2014-09-14,MN,37134
2014-09-14,MO,64880
2014-09-14,MS,82711
2014-09-14,MT,10204
2014-09-14,NC,421007
2014-09-14,ND,4106
2014-09-14,NE,25991
2014-09-14,NH,16328
2014-09-14,NJ,72246
2014-09-14,NM,77947
2014-09-14,NV,298592
2014-09-14,NY,454758
2014-09-14,OH,780627
2014-09-14,OK,203205
2014-09-14,OR,74878
2014-09-14,PA,444616
2014-09-14,SC,264677
2014-09-14,SD,17478
2014-09-14,TN,260597
2014-09-14,TX,2391535
2014-09-14,UT,164627
2014-09-14,VA,213525
2014-09-14,VT,11123
2014-09-14,WA,386938
2014-09-14,WI,235970
2014-09-14,WV,60175
2014-09-14,WY,6296
2014-09-15,AL,307030
2014-09-15,AR,66914
2014-09-15,AZ,525287
2014-09-15,CA,3075700
2014-09-15,CO,246856
2014-09-15,CT,230711
2014-09-15,DE,22377
2014-09-15,FL,1308388
2014-09-15,GA,639031
2014-09-15,IA,136473
2014-09-15,ID,51378
2014-09-15,IL,138021
2014-09-15,IN,319583
2014-09-15,KS,95424
2014-09-15,KY,87960
2014-09-15,LA,412432
2014-09-15,MA,70939
2014-09-15,MD,257349
2014-09-15,ME,35123
2014-09-15,MI,736086
2014-09-15,MN,34407
2014-09-15,MO,63231
2014-09-15,MS,74762
2014-09-15,MT,9201
2014-09-15,NC,411306
2014-09-15,ND,3919
2014-09-15,NE,24893
2014-09-15,NH,14926
2014-09-15,NJ,69303
2014-09-15,NM,76396
2014-09-15,NV,267041
2014-09-15,NY,398530
2014-09-15,OH,751747
2014-09-15,OK,195022
2014-09-15,OR,74901
2014-09-15,PA,438258
2014-09-15,SC,235694
2014-09-15,SD,15601
2014-09-15,TN,255090
2014-09-15,TX,2332970
2014-09-15,UT,154811
2014-09-15,VA,189270
2014-09-15,VT,11127
2014-09-15,WA,360019
2014-09-15,WI,200264
2014-09-15,WV,62904
2014-09-15,WY,4079
2014-09-16,AL,300642
2014-09-16,AR,62693
2014-09-16,AZ,525050
2014-09-16,CA,3056685
2014-09-16,CO,235935
2014-09-16,CT,235386
2014-09-16,DE,16173
2014-09-16,FL,1265708
2014-09-16,GA,629503
2014-09-16,IA,132664
2014-09-16,ID,43930
2014-09-16,IL,131089
2014-09-16,IN,283852
2014-09-16,KS,97045
2014-09-16,KY,87016
2014-09-16,LA,409954
2014-09-16,MA,71061
2014-09-16,MD,251536
2014-09-16,ME,35735
2014-09-16,MI,722333
2014-09-16,MN,34568
2014-09-16,MO,63638
2014-09-16,MS,70062
2014-09-16,MT,10592
2014-09-16,NC,382263
2014-09-16,ND,3544
2014-09-16,NE,25703
2014-09-16,NH,15786
2014-09-16,NJ,67945
2014-09-16,NM,79656
2014-09-16,NV,244290
2014-09-16,NY,398465
2014-09-16,OH,723684
2014-09-16,OK,189487
2014-09-16,OR,71321
2014-09-16,PA,439924
2014-09-16,SC,234742
2014-09-16,SD,13956
2014-09-16,TN,249115
2014-09-16,TX,2252043
2014-09-16,UT,150632
2014-09-16,VA,185570
2014-09-16,VT,11224
2014-09-16,WA,359698
2014-09-16,WI,192820
2014-09-16,WV,63245
2014-09-16,WY,5158
2014-09-17,AL,265535
2014-09-17,AR,51872
2014-09-17,AZ,479489
2014-09-17,CA,2773817
2014-09-17,CO,224541
2014-09-17,CT,204090
2014-09-17,DE,15502
2014-09-17,FL,1132246
2014-09-17,GA,570178
2014-09-17,IA,128840
2014-09-17,ID,39856
2014-09-17,IL,123403
2014-09-17,IN,252310
2014-09-17,KS,90918
2014-09-17,KY,83019
2014-09-17,LA,336210
2014-09-17,MA,63412
2014-09-17,MD,222400
2014-09-17,ME,33514
2014-09-17,MI,647491
2014-09-17,MN,32874
2014-09-17,MO,60929
2014-09-17,MS,58142
2014-09-17,MT,10179
2014-09-17,NC,351797
2014-09-17,ND,3839
2014-09-17,NE,24526
2014-09-17,NH,14102
2014-09-17,NJ,56239
2014-09-17,NM,68280
2014-09-17,NV,237218
2014-09-17,NY,359071
2014-09-17,OH,636612
2014-09-17,OK,184988
2014-09-17,OR,67244
2014-09-17,PA,395440
2014-09-17,SC,211033
2014-09-17,SD,15029
2014-09-17,TN,221952
2014-09-17,TX,2040632
2014-09-17,UT,139697
